,author,content,date,tag,title,url
93,Speed News Desk,"Commenting on the “Kiss of Love” protest s on university campuses, Vice president M   said that kissing in the public is not Indian culture and it should be done in the private room. Citing the controversy around ‘Kiss of Love’ protests by the students and youth, Vice President was quoted by The Hindustan Times as saying “If you want to do kissing, go and do it in your rooms, why in public? This is not our culture”. He was inaugurating the year-long diamond jubilee celebrations of National Institute of Technology, Warangal (NITW) at its campus. He expressed concern over growing tensions among students in higher education on grounds of caste, food habits, culture and religion. Commenting on the controversies over holding of beef festivals on some campuses, the vice president said it is not right to impose their food habits on other. He said “If they like a particular food and want to celebrate it, they can have private parties separately. They don’t have to make it a public issue on the campus”. Urging the people to live with mutual respect towards our religion, the vice president said “There is no place for religious or caste intolerance in India. Religion is personal and a way of life. We need to live with mutual respect towards our religion and culture”. Speaking on the economy of India, he said “India is committed to build a five trillion-dollar economy by 2025, making India the third largest consumer market in the world. If India has to sustain the growth, it has to go for an innovation overdrive, as it cannot afford to be obsolete anymore”. Also read: ",2018-10-09 12:35:00+05:30,"Kiss of Love protest,vice president,M Venkaiah Naidu,Kissing in public,Beef festival,indian culture,University campuses"," Kiss of love row: Vice President Venkaiah Naidu on kissing in public, says, 'it is not our culture, do it in your rooms’ | Catch News",http://www.catchnews.com/
94,Speed News Desk,"With an eye on the upcoming Lok Sabha polls, BJP is all set take out three Rath Yatras covering all the 42 parliamentary constituencies of the state. BJP president   had earlier made it clear that they are aiming to win more than 22 seats and hence the state holds quite significance when it comes to election and especially the Lok Sabha. West Bengal BJP president Dilip Ghosh has said that the yatras would be held in December but the campaigning will begin as soon as the Durga Puja concludes. ""The first rath yatra will start from the temple town of Tarapith in Birbhum district on December 3. Party president Amit Shah is likely to take part in it,"" Ghosh said. He added that “""Amit Shah is very keen on taking part in all the three yatras. But his dates need to be worked out. Union ministers, chief ministers of BJP-ruled states and senior party leaders will take part in the rally."" The 3 yatras will cover 14 constituency each and ""at the end of January, we have a plan to hold a massive rally in Kolkata which will be addressed by Prime Minister  ,"" Ghosh said. Currently, BJP holds two Lok Sabha seats Asansol and Darjeeling in the state and are targeting big in this election. The Lok Sabha elections blue-print has been prepared keeping in mid the panchayat election results which favoured the BJP. The issue of NRC will be pertinent in the state as there have been reports suggesting a lot of Bangladeshi’s living illegally in Bengal and to consolidate minorities vote, will be the objective of both the parties. The Left and the Congress are no where seen in the race as the BJP triggered a sustained campaign against Mamata Banerjee and the Trinamool Congress, by capturing the second position in almost all the elections. Also read: ",2018-10-09 12:37:00+05:30,"BJP's Rath Yatra,Amit Shah,Dilip Ghosh,West Bengal,TMC,durga pooja,Mamata Banerjee,Lok Sabha Election", Lok Sabha Election 2019: BJP target Mamata Banerjee's bastion; will take out 3 Rath Yatras to set foot in Bengal | Catch News,http://www.catchnews.com/
95,Speed News Desk,"Prime Minister   will kick-start the 2019 election campaign today from the Jat land of Harayana and will unveil the statue of peasant leader Sir Chhotu Ram at Garhi Sampla in Rohtak. The core vote base of BJP in Haryana might get divided upon this time as the Jats have the support of their infame political party Indian National Lok Dal (INLD) which has made an electoral alliance with  ’s   to woo the Dalit vote-bank as well.  BJP is in a hurry and in a fray to consolidate the votes of different castes pertaining to Jats, Gujjars, Dalits, upper castes, OBCs etc. and party’s star campaigner Narendra Modi is on the ground to do the business. The BJP and INLD have locked horns over the unveiling of Sir Chhotu Ram’s statue in his paternal village as they try to cash-in on the political legacy of the peasant and Jat leader. Union steel minister Chaudhary Birender Singh, the maternal grandson of Sir Chhotu Ram has been called upon by the party high-command to garner the votes of peasants and present a considerable challenge to the INLD-BSP alliance and the Congress party as well. State finance minister Capt. Abhimanyu said “Deenbandhu Chaudhary Sir Chhotu Ram was never associated with a particular caste. He was a messiah of the farmers, the poor. He was above politics, caste and religion. Similarly, the BJP doesn’t believe in the politics of caste. PM Modi’s message is clear. BJP is a party dedicated to the farmers.” “Even Former Prime Minister Atal Bihari Vajpayee had attended a state-level Deenbandhu Prerna rally of the BJP back in 2005. We started the Deenbandhu Gram Uday Yojna in the first year of our government and had allocated Rs 1200 crore then,” he added. Also read: ",2018-10-09 14:56:00+05:30,"Narendra Modi,Haryana,Rohtak,rally,BJP,Jat leader,INLD,BSP,Congress,PM Modi rally", Lok Sabha Elections: PM Modi to kick-start 2019 campaign from Rohtak; will unveil the statue of peasant leader Sir Chhotu Ram | Catch News,http://www.catchnews.com/
96,Speed News Desk,"Amid the attacks on migrant workers from Uttar Pradesh and Bihar, members of the UP-Bihar Ekta Manch held a protest against the Prime Minister   asking him to leave Varanasi as he is a Gujarati. They were holding a poster that says “Gujarati Narendra Modi, leave Varanasi”. These posters were seen in Sigra area of Modi’s Parliamentary constituency Varanasi. “We love all our countrymen equally, no matter if he is from Maharashtra or Gujarat. But we also condemn the atrocities on North Indians in states like Maharashtra and Gujarat. We elected a Gujarati MP from Varanasi and we never spoke against anyone. We also demand action against the culprits indulging in violence against North Indians,” said student leader Vishwanath Kunwar while talking to media. He also said that they issued an advisory asking the people of Maharashtra and Gujarat to leave Varansi. Else, they may face the consequences. “Also, we issue an advisory to the people of Maharashtra and Gujarat to leave Varanasi in a week’s time, else they should be ready to face the consequences,” said Kunwar. Uttar Pradesh chief minister reportedly conveyed his concerns to his counterpart of Gujarat Vijay Rupani. Yogi after speaking to Rupani said Rupani told him that no incidents happened in the last three days and there are only rumors as they are jealous of Gujarat’s development. Over this, Congress spokesperson Anshu Awasthi reacted “I think CM Yogi is now concentrating to fight elections from Gujarat since he has been rejected by the people of his hometown Gorakhpur”.   Also read: ",2018-10-10 12:43:00+05:30,"PM Narendra Modi,Attack on UP-Bihar workers in Gujarat,Varanasi people,Yogi Adityanath,UP-Bihar Ekta Manch,Migrant workers"," Amid attacks on UP, Bihar migrants in Gujarat, people in Varanasi want PM Narendra Modi to leave as he is a Gujarati | Catch News",http://www.catchnews.com/
97,Speed News Desk,"As Assembly Elections are approaching five states by the end of the year an aggregate of opinion polls shows it will be a big jolt for the BJP ruling in 3 states. The Bhartiya Janta Party-ruled states are Rajasthan, Madhya Pradesh and Chhattisgarh. According to the polls of the opinion poll, the Congress might win the two of the BJP ruled states--Rajasthan and, with a wafer thin margin, Chhattisgarh. However, it also says, BJP may manage to retain only Madhya Pradesh, a state it has been ruling for three straight terms under   leadership. It is very important for Congress to win maximum assembly elections to give a neck-to-neck fight to BJP in 2019 Lok Sabha polls, who is ruling in the centre and in most of the states. If Congress wins in two states in the assembly poll, it will be a huge boost for the opposition, which has been trying to unite to stop BJP from coming in the power again. Out of the 230 seats in Madhya Pradesh, the BJP will win 126 - a majority, Congress will get 97 seats, as per opinion polls conducted by C Voter, IETech Group and Times Now. The majority mark in the state assembly is at 116 seats. While in Rajasthan, Congress likely to get 129 seats and BJP is expected to get 63 seats. The majority mark in the assembly is at 101 seats. In Chhattisgarh, Congress likely to win 47 seats in the 90-member assembly, while BJP might roll down to 39 seats, shows the aggregate of the C Voter, IETech Group and Times Now opinion polls. Also read:  ",2018-10-10 11:27:00+05:30,"Congress to win 2 of 3 BJP-ruled states,Rahul Gandhi,Assembly Elections 2018,Rajasthan elections,Rajasthan elections 2018,Madhya Pradesh elections 2018,Chhattisgarh elections 2018"," Big Jolt to PM Modi! Congress to win 2 of 3 BJP-ruled states in the upcoming assembly elections, says poll of opinion polls | Catch News",http://www.catchnews.com/
98,Speed News Desk,"As the second phase of voting of Jammu and Kashmir civic polls 2018 started from 6 am and will end at 4 pm, official told media that only 1.8% of the 2.20 lakh electorate has voted. After passing firs five housrs of polling in 49 wards of urban local bodies in Kashmir Valley, around two per cent of the voters turned out on Wednesday.’ The polling has been held amid a heavily security deployment and the polling stations were fortified. 1,095 candidates are taking part in the polls but over 1,198 nominations were received for these wars. All the nominations have gone under scrutiny. 65 out of 1,095 candidates won the polls unopposed. 61 of them were from Kashmir Valley. No polling held at 70 wards in the Valley since there was no nomination there. The first phase of the municipal elections was conducted on Monday. It happened after a long duration. The first phase too witnessed abysmally low turnout.  The elections was held despite two big parties –National Conference and  ’s People’s Democratic Party (PDP) have boycotted the elections citing the central government’s stand on Article 35-A, making it a contest between the BJP and the Congress. Two National Conference workers were killed on Friday. Commenting the election, Balwant Singh Mankotia, president of the Jammu and Kashmir National Panthers Party, said “These elections will surely bring some relief to people residing in the region. There are certain demands of people like solid waste management, traffic jams, water crisis, and electricity for 24 hours which voters are expecting to get fulfilled”.",2018-10-10 14:32:00+05:30,"J&K Civic polls,Voter Turn Out,Jammu and Kashmir civic polls 2018,Electorates,Voting of second phase"," J&K Civic Polls: As PDP and NC boycott civic polls, official says, ‘only 1.8% of the 2.20 lakh electorate have cast their votes | Catch News",http://www.catchnews.com/
99,Speed News Desk,"Union Minister and MJ Akbar have been named in the social media's #MeToo campaign. The former senior journalist has been accused of sexual harassment by several junior women journalists. However, MJ Akbar's boss and Minister of External Affairs   did not respond to the media's queries on the case. ""There are serious allegations...these are sexual harassment allegations. You are a woman minister in charge. Will, there be a probe on the allegations,"" a reporter asked Ms Swaraj. The foreign minister chose to walk past without a word.  Sushma Swaraj not responding to the question on the allegations of sexual harassment might worsen the matter. MJ Akbar, a former journalist who is now a Minister of State in the MEA and a Rajya Sabha MP. The first accusation against the former senior journalist came in a tweet by journalist Priya Ramani, who identified Akbar as the unnamed editor in her article in Vogue India in October 2017 whose inappropriate behaviour she had written about. The journalist Priya Ramani said that Akbar invited into a hotel room in Mumbai around 7 pm for an interview when she was 23 and he was 43. M J Akbar has been the editor of prominent newspapers like The Telegraph, Asian Age and The Sunday Guardian. He is a member of the Rajya Sabha from the  . Also read: ",2018-10-09 16:04:00+05:30,"MJ Akbar,MJ Akbar accused of sexual harassment,Women Journalists on MJ Akbar,Sushma Swaraj on MJ Akbar,Sushma Swaraj on MJ Akbar case,Sushma Swaraj on MJ Akbar row", MJ Akbar named in #MeToo: Minister MJ Akbar accused of sexual harassment; watch how Sushma Swaraj sidestep media queries | Catch News,http://www.catchnews.com/
100,Speed News Desk,"The Calcutta High Court rejected a petition challenging the West Bengal government’s decision to give grant Rs 28,000 to Durga Puja Committees giving a shot in the arm of Chief Minister Mamata Banerjee who was criticized a lot for the decision. The court disposed of the plea saying the case is not maintainable. The court declined to intervene in the matter at the present stage of the process and observed that it is legislature that is appropriate forum for adjudication of the matter. CM Banerjee on September 10 announced a grant of Rs 28 crore for the puja committee. She made this public while she was addressing the coordination meeting with puja committees and police. She had also declared a complete waiver of the Kolkata Municipal Corporation (KMC) tax and fees necessary for the licenses for puja pandals. Her announcement was the grant of Rs 10,000 each for 3,000 puja committees in Kolkata and an additional 25,000 committee in other parts of Bengal. The TMC government’s decision to giving grant was challenged in the Calcutta high court on September 19. The court had asked the government that on what grounds the government was using the exchequer money for Durga Puja festival. Mamata Banerjee government has so far given Rs 600 crore to various clubs ever since her party came to power in 2011. She did so amid the concern about acute financial crisis in the state’s treasury.   Also read: ",2018-10-10 13:29:00+05:30,"Mamata Banerjee’s Durga Puja grant,Calcutta HC,TMC government,Calcutta High Court,West Bengal government,Durga puja committees", Mamata Banerjee’s Durga Puja grant: Calcutta HC rejects plea challenging TMC government’s decision to disburse money | Catch News,http://www.catchnews.com/
101,Speed News Desk,"Reacting to the allegation of sexual harassment against union minister MJ Akbar, Maneka Gandhi, union minister for women and child development, called for a probe against him. In the wake up of the #MeToo movment, Akbar has been accused of sexual harassment. Maneka is the first BJP leader who called for the probe in the case of sexual harassment against Akbar. Talking to news channel India Today, she said “There should be an investigation. Men in position of power often do this. This applies to media, politics and seniors working in companies. Now that women have started speaking out, we should take it seriously”. She has given this statement when asked about allegations surfacing against a ‘big’ politician. She further said “Women are scared of speaking out thinking people will make fun of them or question their character. Now that women are speaking up we should take action on each and every allegation”. On the other hand, External Affairs Minister   refused to comment on this when she was asked by a Tribune reporter that “There are serious allegations...these are sexual harassment allegations. You are a woman minister in charge. Will there be a probe on the allegations”. BJP spokesperson Sambit Patra was also asked at a regular briefing on the sexual harassment allegation against Akbar but he also refused to comment. However, The Congress targeted PM Modi and asked him to speak up on the issue. Congress spokesperson Manish Tewari said “It is an extremely serious matter and the minister concerned needs to speak up. Silence cannot be a way out. This matter should be investigated. We would like to hear from both the minister in question and the Prime Minister on this issue”. Also read: ",2018-10-10 08:57:00+05:30,"#Metoo,Maneka Gandhi,MJ Akbar,Union minister for women and child development,Probe against MJ Akbar", #MeToo: Union Minister Maneka Gandhi called for an investigation against MJ Akbar; says ‘Men in position of power often do this’ | Catch News,http://www.catchnews.com/
102,Speed News Desk,"In the ongoing #MeToo movement, As many as seven women journalists leveled sexual harassment allegation against Union Minister M J Akbar, the government is reportedly weighing its option. According to a report published on The Indian Express, there is an uneasiness and concerns among senior leaders over the allegation leveled against the former Editor who is now junior foreign minister in the   government. “There is an uneasiness among senior leaders over the charges against the minister,” a source was quoted by The Indian Express. However, there is no formal talk over the issue in the cabinet meeting but “senior ministers informally talked about it and expressed their concern”. The source also said that these allegations is embarrassing for the government as the government is pushing many issues on the basis of the women right – Ujjwala, Beti Bachao Beti Padhao, Mudra, the triple talaq ordinance. “The government’s commitment to gender equality is profound and that’s why these accusations are embarrassing,” the source said. As it is believed that the government is weighing its options but the final decision will be taken after his return from his overseas visit later this week. Akbar is on a visit to Nigeria with a trade delegation. The Congress party has already demanded his resignation but a senior BJP leader said “It is important to remember that all these allegations are from the days of Akbar’s journalistic career. Not one is related to his stint as Minister”.   Also read: ",2018-10-11 08:46:00+05:30,"#Metoo,MJ Akbar,Women Journalists,union minister,Narendra Modi government,Sexual assualt allegation against MJ Akbar,Sexual harassment allegation"," MJ Akbar: As seven women journalists leveled sexual harassment allegation against Union Minister, the government weighs its option | Catch News",http://www.catchnews.com/
103,Speed News Desk,"’s supremo   has given nod to the Telangana unit of the party to contest State Assembly election scheduled to be held on December 7. In a decision to expand the base of the party, Akhilesh decided to bank upon several state election which are spearheaded this year and is looking to garner votes and support from different sections of the society. The chief of the party's Telangana unit, S Simhadri, met SP president Akhilesh Yadav and urged him to contest elections in the state, party spokesman Rajendra Chaudhary had said. The state party unit had already prepared a list of probable candidates for the upcoming election and after getting a nod from the party chief, the organizational details were shared and a plan was chalked out. Rajendra Chaudhary even added that the party will be contesting other state elections as well, so as to expand its base out of the Uttar Pradesh as well. It is pertinent to note that Akhilesh Yadav is planning to forge an alliance with  ’s   to contest the ruling BJP in Madhya Pradesh, Rajasthan, Chhattisgarh. Akhilesh Yadav is banking on the caste prerogative to the Yadav’s and non-jatav vote will be a hefty one to improve their vote share. Playing a role of vote cutter, the SP will not have a significant presence in the Telangana election but the vote share of 2% to 3% can also be a foul play for the BJP and Congress, who are tying hard to defeat the over-confident Telangana Rashtra Samiti. Also read: ",2018-10-12 11:04:00+05:30,"akhilesh yadav,Samajwadi Party,Telangana,elections,party unit,state election,UP,contest", Assembly Election 2018: Akhilesh Yadav nods 'yes' as Samajwadi Party to contest Telangana polls for the first time; voting on Dec 7 | Catch News,http://www.catchnews.com/
104,Speed News Desk,"Union Minister  , who was targeted by Congress president for his statement on ‘tall promises, has to come out with the clarification of his statement. He said the reports were ‘false and baseless’. At a press conference, Gadkari attacked Gandhi and said “I suggest to   that he must learn Marathi... Hire someone to learn the language”. Gandhi shared a video of Gadkari on his twitter account and alleged that Gadkari had proved that the BJP government was “built on jumlas and fake promises”. The video in which Gadkari is seen giving an interview with a Marathi TV channel said that the BJP never expected to come to power in 2014 that’s why they started making tall promises. As now people demands to fulfill those promises, they are just ignoring. On the basis of this reports made on the video, the opposition parties targeted   government for making false promises. The Congress party tweeted “Good to see Union Minister Nitin Gadkari concurring with our view that the Modi government was built on jumlas and fake promises”. Taking a dig at the ruling party BJP, Gandhi said “You are right (Gadkari). Even the people think that the BJP used their dreams and faith for the party’s gain to come to power.” However, Gadkari made clarification that he in the interview was referring to an example when senior BJP leaders of Maharashtra were talking the pros and cons of making electoral promise to do away with toll tax in the state. Gadkari said “There was no mention of the Prime Minister, BJP, Union Government, or promise of giving Rs 15 lakh to each person”.  Also read: ",2018-10-11 10:47:00+05:30,"Union Minister Nitin Gadkari,Tall promises,Rahul Gandhi,Marathi,pm modi,BJP's electoral promises"," Union Minister Nitin Gadkari clarified his statement on ‘tall promises,' attacks Rahul Gandhi for not understanding Marathi | Catch News",http://www.catchnews.com/
105,Speed News Desk," on Friday came out in support of the ongoing #MeToo movement, a day after Rahul Gandhi was asked at a press conference about union minister MJ Akbar named in the #MeToo controversy. Congress President took to the micro-blogging site to speak out his view on it. ""It's about time everyone learns to treat women with respect and dignity. I'm glad the space for those who don't, is closing. The truth needs to be told loud and clear in order to bring about change,"" Rahul Gandhi tweeted. Earlier, after Union Minister and former journalist M J Akbar was accused of the sexual assault by several women journalists, two Congress leaders have demanded his resignation from the junior foreign minister. The leaders said either explain the sexual harassment allegations made by women journalists or quit said, Congress leader Jaipal Reddy on Wednesday. M J Akbar is a former senior journalist who has been an editor at the Telegraph and The Asian Age. He is currently serving a Minister of State in the Media and a Rajya Sabha MP. The MeToo movement has triggered an outrage from the entertainment to Bollywood to media, where several women are coming forward and sharing their ordeal of sexual or mental harassment that they have faced earlier. Also read:  ",2018-10-12 14:36:00+05:30,"Rahul Gandhi on MeToo,Rahul Gandhi on #MeToo,Rahul Gandhi on M J Akbar,MJ Akbar accused of sexual harassment,Congress on MJ Akbar,M J Akbar", #MeToo: Rahul Gandhi speaks on #MeToo movement; Congress chief says 'truth needs to be told loud and clear' | Catch News,http://www.catchnews.com/
106,Speed News Desk,"Amid the growing number of sexual harassment allegations against Union Minister, MJ Akbar, Minister of State for External Affairs has been reportedly asked to ‘cut short’ his Nigeria visit and to return today. He was expected to come back on Friday but he is likely to return on Thursday. An official was quoted by The Economic Times as saying “The matter is under consideration, but his explanation is also important”. According to the report, top government and part officials discussed the matter and would take action. The official further said “There will be caution in decision making. We don’t want it to be a knee-jerk reaction. This is about women safety, an issue important to the PM, so it cannot be ignored. Some of the complaints are serious and they are being looked into”. The growing allegations against the minister also hurt the party image. A BJP leader said “When it relates to women and their safety, the BJP has always tried to maintain the right image”. Earlier, Union minister Maneka Gandhi called for a probe in the allegations and BJP’s senior women leaders Meenakshi Lekhi, Uma Bharti, Union Minister, supported the #MeToo movement. They urged the victim to share their stories of harassments that they have gone through time to time. However, External Affairs Minister   refused to comment on the allegation leveled against Akbar. Also read: ",2018-10-11 12:58:00+05:30,"MJ Akbar,#MeToo effect,#MeToo movement,Nigeria visit,Akbar's Nigeria visit,Narendra Modi government", #MeToo effect: MJ Akbar reportedly asked to ‘cut short’ Nigeria visit and return today | Catch News,http://www.catchnews.com/
107,Speed News Desk,"Vikramaditya Singh, grandson of Raja Hari Singh and son of veteran Congress leader Dr. Karan Singh will be joining the Congress party here on Thursday. The scion of Dogra dynasty, Vikramaditya had resigned from the People’s Democratic Party (PDP) last year in October alleging that the PDP-BJP alliance was working against the people of Jammu and were passing anti-Jammu policies. He had also given up membership of the Upper House at the time of resignation as he was an elected Member of Legislative Council. The step ahead of the 2019 Lok Sabha elections is being considered a “big shot in the arm” for the party in Jammu and Kashmir in general and the Jammu region in particular. Congress has been looking for a tough ground to work upon in Jammu but the Kashmiri Pandits have majorly supported the Hindutva forces, belittling the work of the grand old party. To accommodate leaders and maintain stability and peace in the region, Congress had to make electoral alliances with the regional parties like National Conference, which has weakened the base of the party in the state. Highly placed sources said for the last couple of months, the Congress leadership was in touch with Vikramaditya, who had quitted the PDP on October 22, 2017, blaming the then  -led PDP-BJP government for propagating the “anti-Jammu policies”. It would be interesting to see what role Congress party assigns to Vikramaditya, whose father Karan Singh has known the party since decades and can be an asset in forming out a mid-way for the betterment of Jammu and Kashmir. Also read: ",2018-10-11 11:03:00+05:30,"Vikramaditya Singh,Jammu and Kashmir,Congress,PDP,Maharaja Hari Singh,Karan Singh,joining Congress"," Maharaja Hari Singh's grandson and former union minister Karan Singh's son, Vikramaditya set to join Congress in Jammu today | Catch News",http://www.catchnews.com/
108,Speed News Desk,"After seven women journalists came forward to level sexual harassment allegations against Union Minister MJ Akbar in the wake of #MeToo movement,   (BJP) president MJ Akbar finally reacted to the issue. He said that these allegations will be examined and they will think over it. ""Dekhna padega yeh sach hai ya galat (We have to see whether these allegations are true or false). We have to check the veracity of the post and the person who posted it. You can also post something using my name. Is par zaroor sochenge (We will definitely look into the issue),” Shah was quoted by The Times of India as saying.   Earlier, Maneka Gandhi indirectly said that they wanted a probe into those allegations against Akbar. But Shah directly commented on the issue indicating that his party is taking the issue seriously.   Earlier, other BJP women leaders Uma Bharti, Meenakshi Lekhi also supported the movement and called on women to speak up on the issue. As Shah commented on the allegation that his party will look into the matter it gives clue that there has been discussion over the issue in the party. And they are concerned about the negative perceptions generated through the allegation against Akbar. Junior social justice and empowerment minister Ramdas Athavale said that if the allegations against him are true, he should resign and it is necessary to listen to Akbar’s account.   Also read: ",2018-10-13 09:27:00+05:30,"#Metoo,BJP chief Amit Shah,MJ Akbar,sexual harassment,Sexual harassment charges against MJ Akbar", #MeToo effect: BJP Chief Amit Shah reacted to the sexual harassment charges against Union Minister MJ Akbar; here’s what he said | Catch News,http://www.catchnews.com/
109,Speed News Desk,"As the #MeToo movement is growing and more and more women are coming out to share the chilling details of the harassment meted out to them, women leaders are demonstrating the solidarity with the victim. Earlier, Union Minister Maneka Gandhi expressed her support to the movement. Now, another Union Minister Uma Bharati spoke up on the issue. She was quoted by The Indian Express as saying “I am happy about the campaign. Now there will be a change in the atmosphere at the workplace. Men will not dare to harass or assault women. Women can work without fear and they can come out if anyone tries to harm her because of her gender. Men will be careful now”. She urged other women too to speak up and disclose the names of those women who faced any such difficult. She further said “I want everyone to stand by women who have come out disclosing the names of these men who had made their lives difficult. I would like then to start another campaign “I did it’ .. they should be proud of what they did. That will be useful for more women to come out.” Lok Sabha MPs Meenakshi Lekhi and Poonam Mahajan expressed similar sentiments with the reporter of Indian Express. Mahajan, who is the president of Yuva Morcha, said “The #MeToo India campaign is merely scratching the surface for what a women actually goes through daily. I am so happy that the conversation has started and we need to reach a place where women are safe in work place, at home and society in general. I am hopeful that this will help educate people on women’s rights and it is important that it extends beyond just the internet”. However Lekhi has some questions on the movement. Terming the movement good, She said ““There are two things — that men in power can misuse their position but there are women who use sexuality to advance their career. When you don’t complain immediately and come out after years without any proof or evidence, you not only draw suspicion but also call for defamation and legal action.”   Also read: ",2018-10-11 09:14:00+05:30,"#Metoo,Maneka Gandhi,Uma Bharti,Meenakshi Lekhi,BJP woman leaders,sexual harassment,Women harassment"," #MeToo: After Maneka Gandhi, now senior BJP woman leaders Uma Bharti, Meenakshi Lekhi came out in the support of the victims | Catch News",http://www.catchnews.com/
110,Speed News Desk,"Unhappy on being dropped from the  -led cabinet, Goa BJP legislator threatens to quit the party saying that it’s a fight for his ‘self-respect’. D’Souza is currently undergoing treatment at a hospital in the US. He was overseeing the urban development department in the cabinet. He along with Pandurang Madkaikar, who had the power ministry portfolio, was recently dropped from the Cabinet of Goa government after Chief Minister Manohar Parrikar fell seriously ill. D’Souza said “I will resign from the Goa BJP unit’s core committee once I am back on October 15. I don’t want anything from the party in the future. Even if offered, I will not take up any government position. I am fighting for my self-respect. If you can’t respect that, then I don’t want anything from you. It’s all over” Ruling out to quit as an MLA, D’Souza said “I have been elected by my voters for five years, so there is no question of resigning as a legislator. If I resign, I would be disrespecting my voters”. He reportedly wondered if this was the reward given to him by the party for his 20-year-long loyalty. He also said “Nobody can interfere in the chief minister’s right. There is no role of the party high command in my dismissal from the cabinet”. Targeting Parrikar, he said that he does not take advice from anyone, including the party high command.   Also read: ",2018-09-27 14:34:00+05:30,"Goa minister,Francis D’Souza,BJP,Manohar Parrikar,BJP legislator,goa government", Goa minister Francis D’Souza threatens to quit BJP after being dropped from Manohar Parrikar cabinet; says ‘I’m fighting for my self-respect | Catch News,http://www.catchnews.com/
111,Speed News Desk,"After the police officer shot dead Apple Executive Vivek Tiwari, Delhi Chief Minister   targeted the   government in Uttar Pradesh by calling it anti-Hindu. Taking a dig at BJP’s claim to be self-proclaimed savior of Hindus, Aam Aadm Party chief said that despite the fact that the deceased Vivek Tiwari was Hindu, he was not protected by the BJP government suggesting that the BJP’s claim to be Hindu savior is hollow.  Sharing another tweet, he said “Even though Vivek Tiwari was a Hindu, he was killed. BJP does not protect the interests of Hindus”. He was questioning the BJP’s credibility to be sympathizer of Hindu. 38-year-old Tiwari, who was a marketing manager with Apple India, was shot dead by the police officer Prashant Chaudhry when he was travelling in a car with his colleague. The police officer while patrolling tried to stop him for security checks. When he did not stop, the police officer fired at him. The incident happened in Lucknow’s Gomti Nagar area around 1.30. A case has been filed against the accused police officers and two of them were arrested. The victim’s wife demanded a compensation of Rs 1 crore and a government job. Lucknow District Magistrate Kaushal Raj Sharma on Sunday said that all demands of the family had been approved. Also, if they want a CBI enquiry, it would be also fulfilled. Also read: ",2018-09-30 15:36:00+05:30,"Apple Executive death,Arvind Kejriwal,BJP government,Vivek Tiwari,Uttar Pradesh government,Yogi Adityanath government", Apple Executive death: Delhi CM Arvind Kejriwal says ‘Vivek Tiwari was a Hindu; BJP does not protect Hindus’ | Catch News,http://www.catchnews.com/
112,Speed News Desk,"Underscoring his point that poverty is not a curse, Tripura chief minister Biplab Deb said that one of PM Modi’s is an auto-driver and another one is a grocer. While addressing a function in Agartala on Saturday on the occasion of second anniversary of the Indian Army’s surgical strike inside Pakistan-occupied Kashmir, Deb claimed that despite Modi has been Prime Minister for four years and was Gujarat chief minister for 13 years, his family is living the life of middle-class and his mother stays in a small house. Talking about Prime Minister Modi, he said “People should pray for his well-being. He doesn’t want anything from them. He never keeps his old mother at his official residence. Even his brother drives an auto and another one is a grocer. Is there any prime minister like him in other countries? Even his brothers are so humble”. Claiming that poverty is not curse, he said “We should learn after seeing him that poverty is not a curse but poor thoughts are. I also came from a poor family. I might not be wealthy but not poor from heart and that’s why people made me chief minister”. Two years ago, a photograph of an auto-driver similar to Modi’s look went viral on social media. It was claimed that he was the PM’s brother. However, the atuo-driver had no connection with the PM.",2018-10-01 15:31:00+05:30,"Tripura chief minister Biplab Deb,pm modi,PM Modi's brother,Auto-driver,poverty,PM Modi's family,PM Modi's mother"," Biplab Deb is back! Tripura CM said, ‘PM Modi's brother is auto driver and another one is grocer' | Catch News",http://www.catchnews.com/
113,Speed News Desk,"President  , who turned 73 on Monday, was born on 1 October 1945 in Uttar Pradesh’s Kanpur. Despite his family was financially poor, his parents gave him proper education. He was given primary education in Kanpur. After that, he studied in the BNSD Inter College and graduated in commerce from Kanpur University. However, from his student life he was more interested in social affairs than economic ones. This was the time when he leaned towards Rashtriya Swayansevak Sangh. Later, he did LLB from the Kanpur University and started practicing it. In 1971, he was also nominated for the bar council. And he got married during that time. He has two children. His son’s name is Prashant and daughter Swati Kovind. After getting married, he dedicated his life into the lawyership. He practiced from the Delhi High Court to the Supreme Court. Kovind, who practiced as a lawyer for 16 years, also represented the central government in the Delhi High Court during 1977-1979. He was the part of Centre’s standing council. Kovind, who fought cases of backward and disadvantaged caste and women, was known for fighting for the poor and marginalized caste for free of cost. After he was elected as Rajya Sabha MP in 1994, his activities increased. He actively participated in the groups and programs aimed at social progress. These programs were mostly belonged to the Aadivasi Samit, Social justice and Law and Order. He was also chairman of Rajya Sabha committee.   Also read: ",2018-10-01 12:45:00+05:30,"Ram Nath Kovind birthday,President Ram Nath Kovind birthday special,Life journey of Ram Nath Kovind,President of India", President Ram Nath Kovind birthday special: From a lawyer for the poor to politics; here's the journey of the 14th President of India | Catch News,http://www.catchnews.com/
